file,patch,size_mb,games_est,deaths,spells,attacks,damage,items,n_champs,champs
batch_157.jsonl.gz,12_22,1963.1,27,0,65514,61795,615263,4144,114,aatrox|ahri|akali|akshan|alistar|amumu|anivia|annie|aphelios|ashe|aurelionsol|azir|bard|blitzcrank|brand|caitlyn|camille|corki|darius|diana|draven|ekko|elise|evelynn|ezreal|fiddlesticks|fiora|fizz|galio|gangplank|garen|graves|hecarim|heimerdinger|illaoi|irelia|janna|jax|jayce|jhin|jinx|kaisa|karma|kassadin|katarina|kayn|kennen|khazix|kindred|kogmaw|ksante|leesin|lissandra|lucian|lulu|lux|malphite|malzahar|masteryi|missfortune|monkeyking|mordekaiser|nami|nasus|nautilus|nidalee|nilah|ornn|pantheon|pyke|qiyana|quinn|rakan|rammus|rell|renata|renekton|rengar|riven|ryze|samira|sejuani|senna|seraphine|shaco|shen|singed|sion|sona|swain|sylas|syndra|tahmkench|talon|tristana|trundle|twistedfate|twitch|udyr|varus|vayne|velkoz|vi|viego|viktor|vladimir|volibear|xayah|yasuo|yone|yuumi|zed|ziggs|zoe
batch_158.jsonl.gz,12_22,1930.6,24,0,63341,59024,587767,4020,97,aatrox|ahri|akali|anivia|annie|aphelios|ashe|azir|bard|blitzcrank|brand|caitlyn|camille|cassiopeia|chogath|darius|diana|draven|ekko|elise|evelynn|ezreal|fiddlesticks|fiora|fizz|gangplank|graves|gwen|hecarim|heimerdinger|irelia|janna|jax|jhin|jinx|kaisa|karma|katarina|kayn|kindred|kled|ksante|leesin|lillia|lissandra|lucian|lulu|lux|maokai|masteryi|missfortune|nami|nautilus|nidalee|nocturne|nunu|orianna|pantheon|poppy|pyke|qiyana|rammus|rell|renekton|rengar|riven|samira|sejuani|shaco|shyvana|singed|sivir|sona|soraka|sylas|syndra|tahmkench|taliyah|talon|thresh|twitch|udyr|varus|vayne|veigar|vi|viego|viktor|xayah|xinzhao|yasuo|yone|zac|zed|zeri|zilean|zyra
batch_160.jsonl.gz,12_22,1918.8,25,0,66719,60824,586855,4196,99,aatrox|ahri|akali|akshan|alistar|amumu|anivia|aphelios|ashe|blitzcrank|brand|caitlyn|camille|cassiopeia|darius|draven|ekko|elise|evelynn|ezreal|fiora|gangplank|garen|gnar|gragas|graves|hecarim|heimerdinger|illaoi|irelia|janna|jarvaniv|jax|jayce|jhin|kaisa|karma|kassadin|katarina|kayn|kennen|kindred|kled|ksante|leblanc|leesin|lillia|lucian|lux|missfortune|monkeyking|mordekaiser|nami|nautilus|nidalee|nilah|nocturne|nunu|pantheon|renata|rengar|riven|rumble|ryze|samira|sejuani|seraphine|sett|shaco|shyvana|sivir|skarner|sona|soraka|sylas|syndra|talon|taric|teemo|thresh|tristana|trundle|tryndamere|twitch|udyr|urgot|varus|vex|vi|viego|viktor|volibear|xerath|yasuo|yone|yuumi|zed|zeri|ziggs
batch_165.jsonl.gz,12_22,1306.8,14,0,44178,39859,396335,2648,81,ahri|akali|akshan|bard|blitzcrank|brand|caitlyn|camille|diana|elise|ezreal|fiora|fizz|gangplank|garen|graves|hecarim|heimerdinger|janna|jax|jhin|jinx|kaisa|karma|katarina|kayle|kayn|khazix|kled|ksante|leona|lillia|lissandra|lucian|lulu|lux|maokai|masteryi|mordekaiser|nami|nasus|nautilus|nidalee|ornn|poppy|pyke|qiyana|rakan|renata|rengar|riven|rumble|samira|senna|shaco|shen|shyvana|singed|sylas|syndra|taliyah|teemo|thresh|tryndamere|twistedfate|twitch|udyr|varus|vayne|vex|viego|viktor|vladimir|warwick|xayah|xerath|yasuo|yone|zac|zed|zyra
batch_161.jsonl.gz,12_22,1931.9,26,0,66250,62318,597865,4262,106,aatrox|ahri|akali|amumu|anivia|annie|ashe|azir|bard|belveth|blitzcrank|brand|caitlyn|camille|cassiopeia|chogath|darius|diana|draven|drmundo|ekko|elise|evelynn|ezreal|fiora|gangplank|garen|gnar|gragas|graves|gwen|hecarim|heimerdinger|irelia|ivern|jarvaniv|jax|jayce|jhin|jinx|kaisa|karma|karthus|kayn|kindred|kled|ksante|leesin|lillia|lucian|lux|masteryi|missfortune|nami|nasus|nautilus|nidalee|nilah|olaf|ornn|pantheon|pyke|qiyana|rammus|rell|renata|renekton|rengar|riven|ryze|samira|seraphine|sett|shaco|shen|sivir|skarner|sona|soraka|sylas|syndra|talon|teemo|thresh|tristana|trundle|tryndamere|twitch|udyr|varus|vayne|veigar|vex|vi|viego|viktor|vladimir|xayah|xerath|yasuo|yone|yuumi|zac|zed|ziggs|zilean
batch_163.jsonl.gz,12_22,1987.4,25,0,70628,60390,600229,4283,109,aatrox|ahri|akali|alistar|amumu|aphelios|ashe|blitzcrank|brand|braum|caitlyn|camille|darius|draven|ekko|elise|evelynn|ezreal|fiora|fizz|galio|gangplank|garen|gnar|gragas|graves|hecarim|heimerdinger|irelia|ivern|janna|jarvaniv|jax|jayce|jhin|jinx|kaisa|kalista|karma|karthus|kassadin|katarina|kayn|khazix|kindred|kled|ksante|leesin|lillia|lucian|lulu|lux|malphite|malzahar|masteryi|monkeyking|mordekaiser|nami|nasus|nautilus|nidalee|nilah|nocturne|nunu|olaf|ornn|pantheon|poppy|pyke|qiyana|rakan|renata|renekton|riven|rumble|samira|sejuani|senna|seraphine|sett|shaco|shyvana|singed|sivir|sona|swain|sylas|syndra|taliyah|talon|teemo|thresh|tristana|twistedfate|twitch|udyr|varus|velkoz|vi|viego|viktor|vladimir|warwick|xayah|yasuo|yone|yuumi|zed|zoe
batch_168.jsonl.gz,12_22,1148.5,15,0,39573,35954,343032,2429,84,aatrox|akali|amumu|aphelios|ashe|azir|belveth|blitzcrank|brand|braum|caitlyn|camille|darius|diana|ekko|evelynn|ezreal|fiora|fizz|gangplank|garen|gragas|graves|hecarim|heimerdinger|irelia|ivern|jax|jhin|jinx|kaisa|kalista|karma|kassadin|khazix|kindred|kled|ksante|leesin|lillia|lucian|lulu|lux|monkeyking|nami|nautilus|nidalee|nilah|olaf|ornn|pantheon|pyke|rakan|rammus|rell|renata|renekton|rengar|riven|ryze|samira|sejuani|senna|sylas|syndra|tahmkench|talon|thresh|tristana|tryndamere|twitch|varus|vayne|vex|viego|viktor|vladimir|xerath|yasuo|yone|yuumi|zac|zed|zilean
batch_164.jsonl.gz,12_22,1983.9,25,0,67963,58599,598227,3978,108,aatrox|akali|anivia|aphelios|ashe|azir|bard|blitzcrank|brand|braum|caitlyn|camille|darius|draven|drmundo|ekko|elise|ezreal|fiora|fizz|galio|gangplank|garen|graves|gwen|hecarim|heimerdinger|irelia|janna|jax|jayce|jhin|jinx|kaisa|karma|karthus|katarina|kayn|kennen|khazix|kindred|kled|ksante|leesin|lillia|lucian|lulu|lux|maokai|masteryi|missfortune|mordekaiser|nami|nasus|neeko|nidalee|nilah|nocturne|olaf|pantheon|poppy|pyke|qiyana|rakan|rammus|renata|rengar|riven|ryze|samira|senna|seraphine|sett|shaco|shen|sion|sivir|sona|soraka|swain|sylas|syndra|taliyah|talon|teemo|thresh|twistedfate|twitch|udyr|varus|vayne|velkoz|vex|vi|viego|viktor|vladimir|xayah|xerath|yone|yuumi|zac|zed|zeri|ziggs|zilean|zoe|zyra
batch_171.jsonl.gz,12_22,1223.2,14,0,39651,38714,369397,2420,80,aatrox|ahri|akali|alistar|ashe|azir|bard|blitzcrank|caitlyn|camille|diana|draven|ekko|ezreal|fiddlesticks|fiora|gangplank|gnar|gragas|graves|hecarim|heimerdinger|janna|jax|jayce|jhin|kaisa|karma|kassadin|katarina|kayle|kennen|khazix|kindred|ksante|leesin|lulu|missfortune|mordekaiser|nilah|nocturne|orianna|ornn|pyke|quinn|rakan|rammus|rengar|riven|rumble|samira|senna|shaco|shen|singed|skarner|soraka|swain|sylas|syndra|tahmkench|taliyah|talon|thresh|tristana|trundle|twistedfate|twitch|udyr|varus|viktor|vladimir|xayah|xinzhao|yasuo|yone|yuumi|zac|ziggs|zilean
batch_166.jsonl.gz,12_22,1955.1,25,0,65165,58824,581071,4027,102,aatrox|ahri|akali|akshan|amumu|aphelios|ashe|bard|blitzcrank|brand|caitlyn|camille|darius|draven|ekko|evelynn|ezreal|fiddlesticks|fiora|fizz|galio|gangplank|garen|gnar|gragas|graves|heimerdinger|irelia|ivern|janna|jarvaniv|jax|jayce|jhin|jinx|kaisa|karma|karthus|kassadin|katarina|kayle|kayn|khazix|kled|ksante|leesin|lillia|lucian|lulu|lux|maokai|masteryi|monkeyking|mordekaiser|nami|nautilus|nidalee|nilah|nocturne|olaf|ornn|pantheon|poppy|pyke|qiyana|quinn|rakan|rammus|renekton|rengar|riven|ryze|samira|sejuani|senna|shaco|sivir|soraka|swain|sylas|syndra|tahmkench|talon|thresh|tristana|twitch|udyr|urgot|varus|vayne|vex|viego|viktor|xerath|xinzhao|yasuo|yone|yuumi|zac|zed|zilean|zoe
batch_167.jsonl.gz,12_22,1976.7,24,0,64406,60007,601045,3937,105,aatrox|akali|alistar|amumu|ashe|bard|blitzcrank|caitlyn|camille|cassiopeia|chogath|darius|draven|drmundo|ekko|elise|evelynn|ezreal|fiora|gangplank|garen|gnar|graves|gwen|hecarim|heimerdinger|illaoi|irelia|ivern|janna|jarvaniv|jhin|jinx|kaisa|karma|karthus|kassadin|katarina|kayle|kayn|kennen|khazix|kled|ksante|leblanc|leesin|lillia|lucian|lulu|lux|malphite|maokai|masteryi|missfortune|monkeyking|mordekaiser|nami|nautilus|neeko|nidalee|nilah|nocturne|ornn|pantheon|pyke|rakan|rammus|rell|renata|renekton|rengar|riven|samira|senna|sett|shaco|shyvana|singed|sona|soraka|swain|sylas|syndra|tahmkench|talon|thresh|tryndamere|twitch|udyr|varus|vayne|velkoz|vex|vi|viktor|volibear|xayah|xerath|yasuo|yone|yuumi|zed|zeri|ziggs|zoe
batch_169.jsonl.gz,12_22,1985.8,26,0,67328,61672,605339,4107,104,aatrox|ahri|akali|akshan|alistar|amumu|annie|aphelios|aurelionsol|azir|bard|blitzcrank|brand|caitlyn|camille|cassiopeia|chogath|darius|diana|draven|drmundo|ekko|evelynn|ezreal|fiora|fizz|gangplank|garen|gragas|graves|hecarim|heimerdinger|illaoi|irelia|ivern|janna|jax|jayce|jhin|jinx|kaisa|kalista|karma|karthus|katarina|kayle|kayn|kennen|khazix|kindred|kled|kogmaw|ksante|leblanc|leesin|lillia|lucian|lulu|lux|malphite|malzahar|monkeyking|nami|nautilus|neeko|nilah|pantheon|pyke|quinn|renata|rengar|riven|rumble|samira|seraphine|shaco|singed|sivir|sona|soraka|sylas|syndra|tahmkench|taliyah|talon|thresh|tristana|trundle|tryndamere|udyr|urgot|varus|vayne|velkoz|vex|viego|viktor|warwick|xayah|xerath|yasuo|yone|zac|zed
batch_174.jsonl.gz,12_22,1011.3,11,0,33775,30353,304834,1970,68,aatrox|ahri|akali|amumu|anivia|annie|aphelios|ashe|bard|braum|caitlyn|camille|diana|ekko|evelynn|ezreal|gangplank|graves|hecarim|heimerdinger|irelia|janna|jax|jayce|jhin|kaisa|kalista|karma|kassadin|katarina|kindred|ksante|lillia|lucian|lulu|lux|missfortune|mordekaiser|nami|nautilus|neeko|nidalee|nunu|pantheon|poppy|pyke|rammus|renata|renekton|riven|ryze|samira|shen|singed|sylas|syndra|tryndamere|twistedfate|udyr|vayne|vi|volibear|yasuo|yone|zac|zed|zilean|zyra
batch_170.jsonl.gz,12_22,1987.5,24,0,68878,60125,616064,4191,107,aatrox|ahri|akali|amumu|annie|aphelios|ashe|azir|bard|braum|caitlyn|camille|cassiopeia|chogath|corki|draven|ekko|elise|ezreal|fiddlesticks|fiora|galio|gangplank|garen|gragas|graves|hecarim|heimerdinger|irelia|janna|jax|jhin|jinx|kaisa|kalista|karma|karthus|katarina|kayn|kennen|kindred|kogmaw|ksante|leblanc|leesin|leona|lillia|lucian|lux|maokai|masteryi|monkeyking|mordekaiser|morgana|nami|nasus|nautilus|nilah|nocturne|olaf|pantheon|pyke|quinn|rammus|reksai|rell|renata|renekton|rengar|riven|samira|senna|seraphine|shyvana|singed|sivir|sona|soraka|swain|sylas|syndra|tahmkench|taliyah|talon|thresh|tristana|trundle|tryndamere|twistedfate|twitch|udyr|urgot|varus|vayne|vi|viego|viktor|vladimir|warwick|xayah|yasuo|yone|yuumi|zed|ziggs|zilean|zoe
batch_172.jsonl.gz,12_22,1965.5,27,0,65753,62020,619085,4293,108,aatrox|ahri|akali|alistar|anivia|annie|azir|belveth|blitzcrank|brand|caitlyn|camille|chogath|darius|diana|draven|ekko|elise|ezreal|fiora|fizz|galio|gangplank|gnar|gragas|graves|gwen|hecarim|heimerdinger|irelia|ivern|janna|jax|jayce|jhin|jinx|kaisa|kalista|karma|karthus|kassadin|katarina|kayn|kennen|kindred|kled|ksante|leblanc|leesin|lillia|lucian|lulu|maokai|masteryi|missfortune|monkeyking|mordekaiser|nami|nautilus|nidalee|nilah|olaf|ornn|poppy|pyke|rakan|rammus|rengar|riven|rumble|ryze|samira|sett|shaco|shen|shyvana|singed|sion|sivir|soraka|swain|sylas|syndra|tahmkench|taliyah|taric|teemo|thresh|tristana|tryndamere|twistedfate|twitch|udyr|varus|vayne|viego|viktor|volibear|warwick|xayah|xinzhao|yasuo|yone|yuumi|zed|zilean|zoe|zyra
batch_173.jsonl.gz,12_22,1961.7,24,0,67907,60493,594102,4189,101,aatrox|ahri|akali|alistar|amumu|anivia|annie|ashe|azir|bard|caitlyn|camille|darius|draven|ekko|elise|ezreal|fiddlesticks|fiora|fizz|gangplank|garen|gnar|graves|gwen|hecarim|heimerdinger|irelia|ivern|janna|jarvaniv|jax|jhin|jinx|kaisa|karma|karthus|kassadin|katarina|kayn|kennen|kindred|ksante|leesin|leona|lillia|lucian|lulu|lux|malphite|missfortune|monkeyking|mordekaiser|morgana|nami|nautilus|nidalee|nunu|orianna|ornn|pantheon|pyke|qiyana|rakan|rammus|rell|renata|renekton|rengar|riven|rumble|ryze|samira|senna|seraphine|sett|singed|soraka|swain|sylas|taliyah|thresh|tristana|tryndamere|twistedfate|twitch|udyr|varus|vayne|viego|viktor|vladimir|xayah|xinzhao|yasuo|yone|yuumi|zed|zeri|ziggs|zilean
batch_176.jsonl.gz,12_22,1941.1,24,0,67366,60483,594072,3921,105,aatrox|ahri|akali|akshan|anivia|aphelios|ashe|azir|bard|belveth|blitzcrank|caitlyn|camille|chogath|darius|diana|draven|ekko|elise|evelynn|ezreal|fiora|gangplank|graves|gwen|hecarim|heimerdinger|irelia|ivern|janna|jax|jayce|jhin|jinx|kaisa|kalista|karma|karthus|katarina|kayn|kennen|khazix|kindred|kled|leesin|leona|lillia|lucian|lulu|lux|malphite|masteryi|monkeyking|mordekaiser|nami|nasus|nautilus|neeko|nilah|orianna|pantheon|pyke|quinn|rakan|reksai|rengar|riven|rumble|ryze|samira|sejuani|senna|seraphine|sett|shaco|shen|singed|sion|sivir|soraka|swain|sylas|syndra|talon|teemo|thresh|tristana|twistedfate|twitch|udyr|varus|velkoz|vex|vi|viego|viktor|vladimir|warwick|yasuo|yone|yorick|yuumi|zed|zilean|zoe
batch_177.jsonl.gz,12_22,1415.1,16,0,46794,43493,422145,2945,87,aatrox|ahri|akali|akshan|alistar|anivia|aphelios|ashe|bard|brand|caitlyn|camille|cassiopeia|darius|draven|evelynn|ezreal|fiora|galio|gangplank|gnar|gwen|heimerdinger|irelia|ivern|janna|jax|jayce|jhin|jinx|kaisa|karma|karthus|katarina|kayn|kennen|khazix|kindred|ksante|leblanc|leesin|leona|lucian|lulu|lux|masteryi|missfortune|monkeyking|mordekaiser|nasus|nidalee|nilah|pyke|rakan|reksai|renekton|rengar|riven|rumble|ryze|sejuani|senna|seraphine|shaco|singed|sivir|soraka|swain|sylas|syndra|talon|thresh|tristana|trundle|tryndamere|twistedfate|twitch|udyr|viego|viktor|vladimir|xerath|yasuo|yuumi|zed|zilean|zoe
batch_175.jsonl.gz,12_22,1970.3,24,0,67088,59321,612833,4014,108,aatrox|ahri|akali|akshan|anivia|annie|ashe|azir|bard|belveth|blitzcrank|braum|caitlyn|camille|cassiopeia|corki|darius|diana|ekko|ezreal|fiora|garen|gnar|gragas|graves|hecarim|illaoi|irelia|ivern|janna|jayce|jhin|jinx|kaisa|kalista|karma|karthus|kassadin|katarina|kayle|kayn|kindred|ksante|leesin|lillia|lissandra|lucian|lulu|lux|malphite|masteryi|missfortune|monkeyking|mordekaiser|morgana|nami|nautilus|neeko|nilah|nunu|orianna|pyke|qiyana|rakan|rammus|renata|renekton|rengar|riven|ryze|samira|sejuani|senna|seraphine|sett|shaco|shen|shyvana|singed|sion|sona|soraka|sylas|taliyah|talon|teemo|thresh|trundle|tryndamere|twitch|udyr|urgot|varus|vayne|veigar|velkoz|viktor|vladimir|warwick|xerath|yasuo|yone|yuumi|zed|zeri|ziggs|zilean|zyra
batch_180.jsonl.gz,12_22,1117.9,13,0,37173,34886,333616,2436,85,aatrox|akali|alistar|annie|aphelios|aurelionsol|azir|bard|caitlyn|camille|chogath|darius|diana|draven|ekko|elise|evelynn|ezreal|fiora|fizz|gangplank|gragas|graves|heimerdinger|irelia|janna|jax|jhin|kaisa|kalista|karma|katarina|kayn|khazix|kindred|kled|ksante|leesin|lucian|lulu|lux|malzahar|maokai|nami|nautilus|neeko|nilah|nocturne|olaf|orianna|pantheon|poppy|rakan|rell|renata|rengar|samira|sejuani|senna|sett|shaco|sion|sivir|soraka|sylas|syndra|thresh|tristana|twitch|udyr|varus|vayne|veigar|viego|viktor|volibear|xerath|xinzhao|yasuo|yone|yuumi|zac|zed|ziggs|zoe
batch_178.jsonl.gz,12_22,1960.3,27,0,65726,62958,606840,4238,111,aatrox|ahri|akali|akshan|amumu|anivia|ashe|blitzcrank|brand|braum|caitlyn|camille|cassiopeia|corki|darius|diana|draven|ekko|elise|evelynn|ezreal|fiora|fizz|gangplank|garen|gnar|gragas|graves|gwen|hecarim|heimerdinger|irelia|janna|jax|jhin|jinx|kaisa|kalista|karma|katarina|kayle|kayn|kennen|khazix|kindred|kled|kogmaw|leblanc|leesin|leona|lillia|lucian|lulu|maokai|masteryi|missfortune|monkeyking|mordekaiser|morgana|nami|nasus|nautilus|nidalee|nilah|nocturne|orianna|ornn|pyke|qiyana|rakan|reksai|renata|renekton|rengar|riven|rumble|samira|sejuani|seraphine|sett|shaco|shen|singed|sivir|sona|sylas|syndra|tahmkench|taric|teemo|thresh|trundle|twistedfate|twitch|udyr|varus|vayne|velkoz|vi|viego|viktor|vladimir|warwick|xayah|yasuo|yone|yuumi|zac|zed|zilean|zoe
batch_186.jsonl.gz,12_22,739.9,8,0,26217,22319,228659,1473,59,aatrox|ahri|akali|annie|aphelios|ashe|bard|brand|camille|darius|drmundo|ekko|ezreal|fiora|gangplank|gnar|gragas|graves|hecarim|janna|jax|jhin|jinx|kaisa|karma|karthus|kassadin|katarina|kayle|kayn|khazix|lucian|malzahar|maokai|monkeyking|nami|nautilus|neeko|nidalee|pantheon|pyke|rakan|shaco|shyvana|singed|skarner|swain|sylas|tahmkench|talon|tristana|varus|vayne|viktor|yone|zac|ziggs|zoe|zyra
batch_179.jsonl.gz,12_22,1999.1,24,0,65628,61689,601202,4084,107,aatrox|ahri|akali|alistar|annie|aphelios|ashe|aurelionsol|bard|belveth|brand|braum|caitlyn|camille|cassiopeia|chogath|corki|darius|diana|draven|ekko|elise|evelynn|ezreal|fiddlesticks|fiora|galio|gangplank|garen|graves|gwen|hecarim|heimerdinger|irelia|janna|jax|jayce|jhin|jinx|kaisa|kalista|karma|karthus|katarina|kayn|kennen|khazix|kindred|kled|kogmaw|ksante|leesin|lillia|lucian|lulu|malphite|maokai|masteryi|missfortune|monkeyking|mordekaiser|morgana|nami|nasus|nautilus|nidalee|nunu|olaf|orianna|ornn|pantheon|pyke|rakan|rell|renata|renekton|rengar|riven|samira|senna|sett|shen|sivir|swain|syndra|talon|taric|thresh|tryndamere|twitch|udyr|urgot|varus|vayne|veigar|velkoz|vex|vi|viego|viktor|vladimir|xerath|yasuo|yorick|zed|zilean|zoe
batch_181.jsonl.gz,12_22,1976.6,24,0,65497,60913,596722,4143,106,akali|annie|aphelios|ashe|aurelionsol|azir|bard|belveth|blitzcrank|brand|caitlyn|camille|chogath|darius|draven|ekko|elise|evelynn|ezreal|fiora|fizz|galio|gangplank|garen|gragas|graves|hecarim|heimerdinger|irelia|janna|jarvaniv|jax|jhin|jinx|kaisa|kalista|karma|karthus|katarina|kayn|khazix|kindred|ksante|leesin|lillia|lucian|lulu|lux|maokai|masteryi|missfortune|mordekaiser|nami|nautilus|neeko|nidalee|nilah|nunu|orianna|ornn|poppy|pyke|qiyana|rakan|rell|renata|rengar|riven|ryze|sejuani|senna|seraphine|sett|shaco|shen|shyvana|singed|sivir|soraka|swain|sylas|syndra|tahmkench|talon|thresh|tristana|twitch|udyr|varus|vayne|vex|viego|viktor|vladimir|volibear|warwick|xayah|xerath|xinzhao|yasuo|yone|zac|zed|zilean|zoe|zyra
batch_183.jsonl.gz,12_22,1310.8,15,0,44961,40627,407311,2691,80,aatrox|akali|anivia|annie|aphelios|ashe|blitzcrank|brand|caitlyn|camille|chogath|draven|ekko|elise|ezreal|fiora|gangplank|graves|gwen|hecarim|heimerdinger|irelia|janna|jax|jayce|jhin|jinx|kaisa|kalista|karma|kassadin|katarina|kennen|kindred|kogmaw|ksante|leesin|leona|lillia|lulu|masteryi|missfortune|monkeyking|mordekaiser|nocturne|olaf|rakan|rammus|rell|renata|riven|rumble|samira|shyvana|singed|sivir|sona|sylas|syndra|tahmkench|talon|teemo|tristana|tryndamere|twitch|udyr|varus|vayne|vi|viego|viktor|xayah|xerath|xinzhao|yone|yorick|zed|ziggs|zilean|zyra
batch_182.jsonl.gz,12_22,1998.2,24,0,67854,62172,618347,4423,104,aatrox|akali|akshan|amumu|anivia|aphelios|ashe|azir|brand|braum|caitlyn|camille|cassiopeia|darius|diana|draven|drmundo|ekko|ezreal|fiora|fizz|gangplank|garen|gragas|graves|gwen|hecarim|heimerdinger|irelia|janna|jax|jhin|jinx|kaisa|karma|karthus|kassadin|katarina|kayn|kindred|kled|kogmaw|ksante|leblanc|leesin|leona|lucian|lulu|lux|masteryi|missfortune|monkeyking|mordekaiser|morgana|nami|nautilus|neeko|nidalee|nilah|nocturne|nunu|olaf|ornn|poppy|pyke|quinn|rakan|rammus|rell|renata|rengar|rumble|samira|seraphine|sett|shen|singed|sivir|skarner|soraka|swain|sylas|syndra|tahmkench|taliyah|talon|teemo|thresh|trundle|tryndamere|twitch|udyr|varus|vayne|viego|viktor|vladimir|xayah|xerath|yasuo|yone|zac|zed|zyra
batch_191.jsonl.gz,12_22,448.0,5,0,14796,13058,135929,902,40,aatrox|ahri|akali|akshan|ashe|bard|camille|draven|graves|janna|jax|jhin|kaisa|karma|karthus|kayn|kindred|ksante|lillia|nami|poppy|renata|rengar|riven|seraphine|sett|shaco|soraka|sylas|taliyah|thresh|twitch|varus|vayne|viego|viktor|warwick|yasuo|zed|ziggs
batch_184.jsonl.gz,12_22,1943.4,27,0,66394,60846,608121,4283,106,aatrox|ahri|akali|amumu|anivia|aphelios|ashe|azir|bard|belveth|blitzcrank|brand|caitlyn|camille|cassiopeia|chogath|darius|draven|drmundo|ekko|elise|ezreal|fiddlesticks|fiora|fizz|galio|garen|gragas|graves|gwen|hecarim|heimerdinger|illaoi|irelia|janna|jarvaniv|jax|jayce|jinx|kaisa|kalista|karma|karthus|kassadin|katarina|kayn|kindred|kled|ksante|leblanc|leesin|lillia|lucian|lulu|lux|malphite|masteryi|missfortune|monkeyking|mordekaiser|nami|nautilus|nilah|nocturne|ornn|pantheon|poppy|pyke|rakan|renata|renekton|rengar|riven|ryze|samira|sejuani|senna|seraphine|sett|shaco|singed|soraka|swain|sylas|syndra|taliyah|taric|teemo|thresh|tristana|twitch|udyr|varus|vex|viego|viktor|warwick|xayah|xerath|xinzhao|yasuo|yone|yuumi|zed|ziggs|zyra
batch_189.jsonl.gz,12_22,911.7,10,0,32923,28050,273825,1934,68,ahri|akali|amumu|bard|caitlyn|darius|diana|draven|ezreal|fiora|gnar|graves|hecarim|heimerdinger|irelia|janna|jarvaniv|jax|jayce|kaisa|kalista|karma|kassadin|katarina|kayn|khazix|ksante|lillia|lucian|lulu|lux|masteryi|missfortune|monkeyking|mordekaiser|nami|nautilus|neeko|nidalee|olaf|rakan|rammus|renata|rengar|riven|rumble|sejuani|seraphine|shen|singed|soraka|sylas|syndra|taliyah|tristana|tryndamere|udyr|varus|vayne|velkoz|vi|viego|xayah|xerath|yone|yorick|yuumi|zed
batch_185.jsonl.gz,12_22,1983.7,28,0,69274,62462,608113,4334,114,aatrox|ahri|akali|akshan|anivia|annie|ashe|azir|belveth|blitzcrank|brand|braum|caitlyn|camille|darius|draven|drmundo|ekko|elise|ezreal|fiddlesticks|fiora|fizz|garen|gragas|graves|gwen|hecarim|heimerdinger|illaoi|janna|jarvaniv|jayce|jhin|jinx|kaisa|kalista|karma|karthus|kassadin|katarina|kayn|kennen|khazix|kindred|kled|ksante|leblanc|lillia|lucian|lulu|lux|malphite|masteryi|missfortune|monkeyking|mordekaiser|nami|nautilus|neeko|nidalee|nilah|nocturne|nunu|pantheon|poppy|pyke|rakan|rell|renata|renekton|rengar|riven|rumble|ryze|samira|sejuani|senna|seraphine|shen|shyvana|singed|sivir|soraka|swain|sylas|syndra|tahmkench|taliyah|talon|taric|teemo|thresh|tristana|tryndamere|twitch|varus|vayne|vex|vi|viego|viktor|volibear|xayah|xerath|yasuo|yone|yuumi|zac|zed|zeri|zilean|zoe|zyra
batch_187.jsonl.gz,12_22,1945.9,28,0,68318,61922,613408,4378,105,aatrox|ahri|akali|akshan|alistar|amumu|annie|aphelios|ashe|azir|bard|blitzcrank|caitlyn|darius|diana|draven|drmundo|ekko|elise|evelynn|ezreal|fiora|fizz|gangplank|gragas|graves|gwen|hecarim|heimerdinger|irelia|janna|jayce|jhin|jinx|kaisa|kalista|karma|karthus|kassadin|kayn|kindred|kled|ksante|leblanc|leesin|leona|lillia|lucian|lulu|maokai|masteryi|missfortune|monkeyking|mordekaiser|nami|nautilus|neeko|nidalee|nocturne|nunu|olaf|pantheon|pyke|qiyana|rakan|rammus|rell|renata|rengar|riven|ryze|samira|sejuani|senna|seraphine|singed|soraka|swain|sylas|syndra|tahmkench|teemo|thresh|tristana|trundle|tryndamere|twistedfate|twitch|udyr|varus|vayne|veigar|velkoz|viego|viktor|xerath|yasuo|yone|yorick|yuumi|zac|zed|ziggs|zilean|zoe
batch_188.jsonl.gz,12_22,1948.4,25,0,64965,59189,610840,4043,107,aatrox|ahri|akali|amumu|anivia|aphelios|ashe|azir|bard|blitzcrank|brand|caitlyn|camille|cassiopeia|chogath|darius|diana|draven|ekko|elise|evelynn|ezreal|fiddlesticks|fiora|gangplank|garen|gnar|gragas|graves|gwen|hecarim|heimerdinger|irelia|ivern|janna|jinx|kaisa|karma|kassadin|katarina|kayn|khazix|kindred|kled|leblanc|leesin|leona|lillia|lissandra|lucian|lulu|malphite|maokai|missfortune|monkeyking|mordekaiser|nami|nasus|nautilus|neeko|nidalee|nilah|nunu|olaf|pantheon|pyke|qiyana|rakan|rammus|rell|renata|renekton|rengar|riven|ryze|samira|senna|seraphine|singed|sivir|soraka|swain|sylas|syndra|tahmkench|taliyah|talon|taric|teemo|thresh|tristana|tryndamere|twitch|varus|vayne|vex|vi|viego|vladimir|xayah|xerath|yasuo|yone|yuumi|zac|zed|ziggs
